Fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
2023-01-28,Buenos Aires,Mujer,45,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-28,Ciudad Autónoma de Buenos Aires,Mujer,47,Peruana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-28,Sin datos,Mujer,48,,No,Si,No,No,No,Si,No,No,No,No,No,No,,
2023-01-28,Buenos Aires,Mujer,25,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-28,Buenos Aires,Mujer,26,Colombiana,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-28,Buenos Aires,Mujer,45,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-28,Buenos Aires,Mujer,22,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-28,Buenos Aires,Mujer,39,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-28,Buenos Aires,Mujer,32,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-28,Buenos Aires,Mujer,31,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-28,Buenos Aires,Mujer,53,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
2023-01-28,Buenos Aires,Mujer,38,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-28,Buenos Aires,Mujer,34,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-28,Buenos Aires,Mujer,35,Paraguaya,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-28,Buenos Aires,Mujer,32,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-28,Buenos Aires,Mujer,27,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-28,Buenos Aires,Mujer,39,Argentina,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-28,Buenos Aires,Mujer,23,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-28,Buenos Aires,Mujer,25,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-29,Córdoba,Mujer,19,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,Tucumán,Mujer,72,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,Buenos Aires,Mujer,55,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,Neuquén,Mujer,36,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-29,Buenos Aires,Mujer,20,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,Mendoza,Mujer,36,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,Buenos Aires,Mujer,46,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-29,Corrientes,Mujer,35,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-29,San Juan,Mujer,30,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-29,Jujuy,Mujer,15,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-29,Buenos Aires,Mujer,28,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-29,Santa Fe,Mujer,48,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,Buenos Aires,Mujer,39,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,Entre Ríos,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-29,Tucumán,Mujer,37,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,Santa Fe,Mujer,21,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,
2023-01-29,San Juan,Mujer,54,,Si,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
2023-01-29,Buenos Aires,Mujer,,Boliviana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,Buenos Aires,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-29,Tucumán,Mujer,21,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro,Varon
2023-01-29,Mendoza,Mujer,35,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-29,Buenos Aires,Mujer,36,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-29,Buenos Aires,Mujer,41,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-29,Buenos Aires,Mujer,27,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,Buenos Aires,Mujer,37,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-29,Buenos Aires,Mujer,46,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,Río Negro,Varon,25,Brasileña,Si,Si,Si,Si,No,No,No,No,No,No,No,No,Otro,Varon
2023-01-29,Misiones,Mujer,26,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,San Juan,Mujer,37,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-29,Santa Fe,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-29,Buenos Aires,Mujer,41,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,Buenos Aires,Mujer,23,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,Santa Fe,Mujer,30,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-29,Tucumán,Mujer,32,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,
2023-01-29,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,,Varon
2023-01-29,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,,
2023-01-29,Ciudad Autónoma de Buenos Aires,Mujer,24,,No,Si,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
2023-01-29,Ciudad Autónoma de Buenos Aires,Mujer,26,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,Ciudad Autónoma de Buenos Aires,Mujer,34,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,Ciudad Autónoma de Buenos Aires,Mujer,35,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-29,Buenos Aires,,58,Paraguaya,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,
2023-01-29,Ciudad Autónoma de Buenos Aires,Mujer,62,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,Ciudad Autónoma de Buenos Aires,Mujer,70,,No,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon
2023-01-29,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,Buenos Aires,Mujer,,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-29,Buenos Aires,Mujer,29,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,Buenos Aires,Mujer,50,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-29,Buenos Aires,Mujer,69,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2023-01-29,Buenos Aires,Mujer,38,Argentina,No,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-29,Buenos Aires,Mujer,44,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,Buenos Aires,Mujer,56,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-29,Buenos Aires,Mujer,56,Uruguaya,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-29,Buenos Aires,Mujer,31,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,Buenos Aires,Mujer,30,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,Buenos Aires,Mujer,25,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-29,Buenos Aires,Mujer,30,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,Buenos Aires,Mujer,33,Mexicana,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,Buenos Aires,Mujer,44,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-29,Buenos Aires,Mujer,23,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
2023-01-29,Buenos Aires,Mujer,37,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,Buenos Aires,Mujer,51,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-29,Buenos Aires,Mujer,44,Boliviana,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-30,Mendoza,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-30,Santa Fe,Mujer,21,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-30,San Luis,Mujer,30,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-30,Buenos Aires,Mujer,49,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-30,Buenos Aires,Mujer,47,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2023-01-30,Neuquén,Mujer,35,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-30,La Pampa,Mujer,52,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2023-01-30,Buenos Aires,Mujer,38,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-30,Buenos Aires,Mujer,35,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-30,San Luis,Mujer,28,Boliviana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-30,Buenos Aires,Mujer,28,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-30,Salta,Mujer,25,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-30,Buenos Aires,Mujer,37,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-30,Mendoza,Mujer,27,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-30,Misiones,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-30,Mendoza,Mujer,36,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-30,Córdoba,Mujer,33,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-30,Santa Fe,Varon,15,,Si,Si,Si,No,Si,No,No,No,No,No,No,No,Otro,
2023-01-30,Buenos Aires,Mujer,39,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-30,Corrientes,Mujer,28,Paraguaya,Si,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-30,Santa Fe,Mujer,61,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-30,Chaco,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-30,Salta,Mujer,39,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-30,Buenos Aires,Mujer,46,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-30,Buenos Aires,Mujer,70,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-30,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-30,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-30,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,Si,No,No,No,No,No,No,No,No,No,No,Si,Otro,
2023-01-30,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-30,Ciudad Autónoma de Buenos Aires,Mujer,26,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-30,Ciudad Autónoma de Buenos Aires,Mujer,30,Argentina,Si,Si,Si,Si,No,No,No,No,No,No,No,Si,Otro,Varon
2023-01-30,Ciudad Autónoma de Buenos Aires,Mujer,35,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-30,Buenos Aires,Mujer,37,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-30,Ciudad Autónoma de Buenos Aires,Mujer,40,Boliviana,No,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-30,Buenos Aires,Mujer,42,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-30,Ciudad Autónoma de Buenos Aires,Mujer,44,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-30,Ciudad Autónoma de Buenos Aires,Mujer,55,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-30,Ciudad Autónoma de Buenos Aires,Mujer,56,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-30,Buenos Aires,Mujer,42,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-30,Buenos Aires,Mujer,31,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-30,Buenos Aires,Mujer,31,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-30,Buenos Aires,Mujer,40,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-30,Buenos Aires,Mujer,25,Boliviana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-30,Buenos Aires,Mujer,32,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-30,Buenos Aires,Mujer,42,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-30,Buenos Aires,Mujer,,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-30,Buenos Aires,Mujer,,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-30,Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-30,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-30,Buenos Aires,Mujer,53,,No,Si,Si,No,Si,No,No,No,No,No,No,No,Otro,Varon
2023-01-30,Buenos Aires,Mujer,42,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-30,Buenos Aires,Mujer,25,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-30,Buenos Aires,Mujer,36,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-30,Buenos Aires,Mujer,38,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-30,Buenos Aires,Mujer,55,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-31,Santa Fe,Mujer,32,Argentina,No,No,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
2023-01-31,Buenos Aires,Mujer,46,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2023-01-31,Neuquén,Mujer,25,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-31,Buenos Aires,Mujer,48,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-31,Buenos Aires,Mujer,25,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-31,Mendoza,Mujer,37,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-31,Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2023-01-31,San Juan,Mujer,39,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-31,Buenos Aires,Mujer,7,Argentina,No,Si,Si,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
2023-01-31,Santa Fe,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-31,Buenos Aires,Mujer,19,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-31,Santa Fe,Mujer,32,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-31,Misiones,Mujer,31,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-31,Tucumán,Mujer,21,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-31,San Juan,Mujer,42,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-31,Santa Fe,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-31,Salta,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-31,Santa Fe,Mujer,29,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-31,Buenos Aires,Mujer,42,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-31,Santa Fe,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-31,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-31,Buenos Aires,Mujer,,,No,Si,No,No,No,No,No,Si,No,No,No,No,Otro,Varon
2023-01-31,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-31,Buenos Aires,Mujer,34,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2023-01-31,Buenos Aires,Mujer,41,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-31,Ciudad Autónoma de Buenos Aires,Mujer,62,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-31,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-31,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-31,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-31,Buenos Aires,Mujer,51,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-31,Buenos Aires,Mujer,42,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-31,Buenos Aires,Mujer,34,,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-31,Buenos Aires,Mujer,18,Argentina,No,Si,Si,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2023-01-31,Buenos Aires,Mujer,20,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-31,Buenos Aires,Mujer,67,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-31,Buenos Aires,Mujer,31,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-31,Buenos Aires,Mujer,59,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-31,Buenos Aires,Mujer,26,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-31,Buenos Aires,Mujer,56,,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-31,Buenos Aires,Mujer,17,Paraguaya,Si,Si,Si,Si,Si,Si,No,No,Si,No,No,No,Otro familiar,Varon
2023-01-31,Buenos Aires,Mujer,36,,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-31,Buenos Aires,Mujer,29,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-01,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-01,Mendoza,Mujer,20,Argentina,No,No,Si,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2023-02-01,Buenos Aires,Mujer,,,No,No,No,Si,No,No,No,No,No,No,No,No,,
2023-02-01,Mendoza,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-01,Córdoba,Mujer,23,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-01,Buenos Aires,Mujer,30,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-01,Buenos Aires,Mujer,19,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-01,Córdoba,Mujer,31,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-01,Jujuy,Mujer,41,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-01,Buenos Aires,Mujer,48,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-01,Río Negro,Mujer,,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,
2023-02-01,Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-01,Córdoba,Mujer,39,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,Otro,Varon
2023-02-01,Santa Fe,Mujer,21,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-01,Buenos Aires,Mujer,50,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-01,Salta,Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-01,Tucumán,Mujer,21,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-01,Santa Fe,Mujer,24,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-01,Buenos Aires,Mujer,47,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2023-02-01,Buenos Aires,Mujer,39,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-01,Jujuy,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Mujer
2023-02-01,Buenos Aires,Mujer,35,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-01,San Juan,Mujer,32,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-01,Mendoza,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-01,Córdoba,Mujer,38,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2023-02-01,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-01,Buenos Aires,Mujer,34,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-01,Buenos Aires,Mujer,,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-01,Buenos Aires,,,,No,Si,No,No,No,Si,No,No,No,No,No,No,,
2023-02-01,Buenos Aires,Mujer,17,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-01,Buenos Aires,Mujer,41,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
